X;Y
1.1619953551999345;0.0
18.027232526325832;0.08207934336525291
38.96780453663345;0.25991792065663333
60.49215792320169;0.47879616963064286
75.03817643877451;0.6703146374828997
89.00279960551009;0.8618331053351582
100.64184137689685;1.0533515731874132
114.61203194095373;1.340629274965801
131.48919924919667;1.6279069767441854
154.1906594979798;2.0930232558139537
175.1479337002513;2.558139534883722
200.17895205675555;3.0916552667578667
228.70550058855335;3.748290013679891
260.14697928928194;4.541723666210671
286.35271848057766;5.280437756497949
307.3211274774917;5.937072503419973
325.96156905163366;6.5526675786593716
342.8546432093658;7.113543091655267
368.4837591066712;7.934336525307798
388.28858206343637;8.577291381668948
400.52174466325187;8.987688098495212
