X;Y
2.6595;2.3939e-05
3.0423;2.5057e-05
3.4251;2.6061e-05
3.808;2.7217e-05
4.1908;2.8259e-05
4.5736;2.9302e-05
4.9565;3.0419e-05
5.3393;3.1499e-05
5.7221;3.2542e-05
6.1049;3.366e-05
6.4878;3.4702e-05
6.8706;3.5782e-05
7.2534;3.6824e-05
7.6362;3.7942e-05
8.0191;3.9022e-05
8.4019;4.0027e-05
8.7847;4.1144e-05
9.1675;4.2262e-05
9.5503;4.3267e-05
11.847;5.0011e-05
13.761;5.5072e-05
14.144;5.6228e-05
14.527;5.7232e-05
14.91;5.835e-05
15.293;5.9392e-05
15.676;6.0472e-05
16.058;6.1552e-05
16.441;6.2632e-05
16.824;6.3712e-05
17.207;6.4793e-05
17.59;6.5835e-05
17.972;6.6915e-05
18.355;6.7995e-05
18.738;6.9075e-05
19.121;7.0155e-05
19.504;7.1235e-05
19.887;7.2277e-05
