X;Y
0.0;-3.7631
1.4935e-09;-2.156
2.1439e-09;-1.3895
2.7943e-09;-0.62733
3.4446e-09;0.14363
4.095e-09;0.91018
4.7453e-09;1.6679
5.3957e-09;2.4389
6.0461e-09;3.2054
6.6964e-09;3.9676
7.3468e-09;4.7342
7.9972e-09;5.5007
8.6475e-09;6.2717
9.4198e-09;7.08
1.0314e-08;7.3084
1.1208e-08;7.3737
1.2103e-08;7.4357
1.2997e-08;7.4977
1.3891e-08;7.5598
1.4785e-08;7.625
1.568e-08;7.6902
1.6574e-08;7.7554
1.7468e-08;7.8175
1.8362e-08;7.9019
1.9257e-08;8.2616
2.0151e-08;8.7428
2.1045e-08;9.2273
2.1939e-08;9.715
2.2834e-08;10.196
2.3728e-08;10.681
2.4622e-08;11.165
2.5516e-08;11.65
2.6411e-08;12.134
2.7305e-08;12.619
2.8199e-08;13.106
2.9093e-08;13.591
2.9988e-08;14.075
3.0882e-08;14.56
3.1613e-08;14.954
