X;Y
0.0;0.0
0.18349;0.80016
0.54354;3.3317
0.72888;4.2661
0.91423;5.3104
1.0954;6.2885
1.2831;7.1047
1.4703;7.959
1.6851;9.208
1.841;9.8044
2.0263;10.169
2.2117;10.878
2.397;11.652
2.5824;12.288
2.7677;12.901
2.953;13.491
3.1384;14.028
3.3237;14.543
3.5091;15.035
3.6944;15.527
3.8798;15.973
4.0651;16.404
4.2505;16.813
4.4358;17.207
4.6212;17.562
4.8065;17.91
4.9919;18.251
5.1772;18.663
5.9303;19.699
6.0969;19.899
6.2893;20.166
6.66;20.695
6.8453;20.937
7.0307;21.142
7.216;21.346
7.4014;21.566
7.5867;21.717
7.7721;21.898
7.9646;21.834
8.1428;22.277
8.3281;22.443
8.5134;22.61
8.6988;22.746
8.8841;22.92
9.0695;23.071
9.2548;23.208
9.4402;23.351
9.6255;23.503
9.8109;23.624
10.182;23.874
10.367;24.002
10.552;24.161
10.738;24.339
10.923;24.373
11.108;24.487
11.294;24.593
11.479;24.736
11.664;24.873
11.85;24.971
11.982;24.97
