X;Y
0.0;0.0
0.56483;0.0
0.64026;2.3134
0.71564;7.2845
0.791;14.086
0.86633;22.519
0.94164;32.635
1.0169;45.009
1.0853;56.629
1.1435;68.452
1.1982;79.829
1.2529;91.024
1.3041;104.36
1.3554;116.65
1.4032;128.8
1.4442;141.78
1.4852;153.56
1.5296;165.62
1.574;178.19
1.6149;191.08
1.6559;204.15
1.6951;216.82
1.7344;229.46
1.7685;240.68
1.8026;252.34
1.8368;263.88
1.8709;275.65
1.905;287.96
1.9357;299.01
1.9664;310.42
2.0005;322.81
2.0312;335.1
2.0618;348.19
2.0959;360.71
2.13;373.78
2.1642;386.31
2.1983;398.68
