X;Y
0.0;0.0
16.525;0.0029296
26.551;0.0043176
39.215;0.0059275
52.012;0.0076637
63.489;0.0091473
77.868;0.011199
90.665;0.012935
101.48;0.014107
114.54;0.015824
125.76;0.017276
138.95;0.018744
151.08;0.020259
163.75;0.021837
176.41;0.023458
189.08;0.025141
201.74;0.026846
213.35;0.028529
226.02;0.030318
237.63;0.032023
249.76;0.033824
261.9;0.035706
273.51;0.037558
285.12;0.039515
296.73;0.041577
309.21;0.043934
321.68;0.046378
333.89;0.048994
346.1;0.051627
358.31;0.054261
369.9;0.056771
383.09;0.059781
394.14;0.062205
