X;Y
0.0010862;0.01029
0.0013777;0.011926
0.0016298;0.013371
0.001928;0.014958
0.0022807;0.016771
0.002698;0.018761
0.0031916;0.021067
0.0037754;0.023531
0.0044661;0.026304
0.0052831;0.029403
0.0062493;0.032768
0.0074817;0.036895
0.0089567;0.041347
0.010723;0.046458
0.012992;0.052511
0.015741;0.059236
0.019071;0.06669
0.023104;0.074588
0.028327;0.083652
0.035569;0.093987
0.04563;0.10525
0.059091;0.11656
0.077798;0.12679
0.10071;0.13467
0.12856;0.14049
0.168;0.14504
0.22142;0.14775
0.26797;0.1485
0.3778;0.15002
0.48645;0.14998
0.63235;0.14994
0.822;0.1499
1.0685;0.14986
1.389;0.14982
1.8056;0.14977
2.3472;0.14973
3.0512;0.14969
3.9663;0.14965
5.1559;0.14961
6.7023;0.14957
8.7124;0.14952
