X;Y
0.0;0.0
0.82824;0.0
0.88012;5.7857
0.93201;19.055
0.98649;31.82
1.0358;44.509
1.0799;56.879
1.1214;69.361
1.1603;81.59
1.1966;93.901
1.2329;106.78
1.2667;119.11
1.3004;132.06
1.3341;145.66
1.3653;158.41
1.3964;172.11
1.4275;185.81
1.4561;199.06
1.4742;207.51
1.565;254.59
1.5884;265.52
1.613;278.75
1.6325;288.6
1.6636;307.07
1.7103;333.58
1.7337;346.85
1.7544;359.28
1.7752;371.98
1.7959;384.69
1.8167;398.12
1.8374;410.82
1.8582;424.53
1.8789;438.24
1.8997;451.95
1.9204;466.37
1.9412;480.51
1.962;495.36
1.9827;510.07
2.0035;524.64
2.0242;539.92
2.045;555.06
2.0631;568.48
2.0813;582.19
2.1046;598.2
