X;Y
0.0;0.0
0.47807;0.0
0.52708;5.8114
0.60271;12.033
0.71841;21.073
0.80011;29.426
0.88636;38.923
0.97825;49.876
1.0415;62.071
1.0984;73.796
1.1969;95.874
1.284;113.01
1.3333;124.55
1.3825;136.61
1.4356;149.2
1.4887;161.79
1.5474;176.95
1.5986;190.73
1.646;202.7
1.701;217.86
1.7427;228.49
1.7882;241.08
1.8337;253.66
1.8792;265.34
1.9247;278.22
1.9702;291.61
2.0081;301.91
2.0498;314.26
2.0915;326.13
2.137;338.72
2.1825;351.31
2.228;363.89
2.2887;380.48
2.3342;393.45
2.3797;405.85
2.4252;418.63
2.4631;429.11
2.5162;444.18
2.5617;457.34
2.6072;470.31
2.6528;483.85
2.6983;497.01
2.7438;509.59
2.7893;521.8
2.8272;532.1
2.8727;544.49
2.9182;556.89
2.9675;569.43
3.013;581.73
3.0434;598.82
