X;Y
0.0;8.630410040722524e-09
1.0286929581612867;7.206626360350836e-09
2.5940337224383967;5.776611383631444e-09
10.75207154548903;5.093865736579417e-09
26.031666468432633;4.962143658137153e-09
41.311261391376235;4.927519951736023e-09
56.590856314319836;4.931553294649914e-09
71.87045123726344;4.9355899389923365e-09
87.15004616020704;4.939629887465644e-09
102.42964108315064;4.943673142774398e-09
117.70923600609424;4.947719707625318e-09
132.98883092903785;4.9517695847274166e-09
148.26842585198145;4.955822776791843e-09
162.85349373297308;4.959694827712913e-09
213.55396779546777;4.97317836628892e-09
228.83356271841137;4.9772490821702465e-09
244.11315764135497;4.981323130071192e-09
259.3927525642986;4.985400512719089e-09
274.6723474872422;4.98948123284356e-09
289.9519424101858;4.993565293176464e-09
305.2315373331294;4.997652696451835e-09
320.511132256073;5.001743445406027e-09
335.7907271790166;5.012366260558638e-09
351.0703221019602;5.023011636684858e-09
366.3499170249038;5.020575203849153e-09
381.6295119478474;5.024684715656399e-09
396.909106870791;5.028797591239011e-09
412.1887017937346;5.039477864594633e-09
427.4682967166782;5.037033444746124e-09
442.74789163962174;5.041156428184099e-09
458.02748656256534;5.051862949515433e-09
473.30708148550895;5.049412522229582e-09
488.58667640845255;5.060136578039e-09
498.3100549957804;5.073781675017386e-09
