X;Y
0.0;0.0
0.13032;40.918
0.21226;61.001
0.31216;84.002
0.4074;106.05
0.50261;126.24
0.59789;150.57
0.86633;214.82
0.96158;237.46
1.0568;260.21
1.1521;282.97
1.2473;305.85
1.3426;328.61
1.4725;359.32
1.5677;381.71
1.6629;403.61
1.7582;425.63
1.8534;447.9
1.9487;469.68
2.0439;490.85
2.1391;512.5
2.2344;536.02
2.4248;577.11
2.52;598.27
2.6153;619.2
2.7105;639.75
2.8057;660.18
2.9009;680.13
2.9961;700.56
3.0913;720.87
3.1865;740.94
3.2817;760.64
3.3769;780.46
3.4721;800.03
3.5673;819.12
3.6625;838.33
3.7577;857.29
3.8529;876.26
3.9481;895.1
4.0433;913.45
4.1384;931.68
4.2336;950.04
4.3288;968.15
4.424;985.89
4.5191;1003.6
4.6143;1020.9
4.7095;1038.5
4.8046;1055.7
4.8979;1077.9
4.9981;1088.0
