X;Y
0.0;0.0
1.437;0.0
1.5886;7.5175
1.7402;10.876
1.8919;22.013
2.0435;35.604
2.1951;49.037
2.3467;71.628
2.4983;99.959
2.65;126.21
2.8016;149.78
2.9532;172.62
3.1048;195.94
3.2564;221.95
3.4011;246.78
3.539;276.45
3.6768;305.48
3.8009;332.68
3.918;362.94
4.0352;393.29
4.1386;423.11
4.235;451.32
4.3315;482.4
4.4211;511.45
4.5061;539.43
4.5934;570.91
4.6692;599.65
4.7519;630.55
4.8277;661.17
4.915;690.32
5.0483;753.32
5.1172;784.22
5.1861;816.46
5.2481;845.81
5.3584;900.21
5.4135;928.08
5.4687;956.63
5.5238;985.17
5.5858;1014.5
5.6272;1033.5
5.7168;1083.2
5.765;1101.1
