X;Y
0.0;0.0
1.8919;0.0
2.0435;12.036
2.1951;23.026
2.3467;38.046
2.4983;60.149
2.6431;88.406
2.7878;113.27
2.9394;136.47
3.091;158.94
3.2426;183.24
3.3943;208.64
3.5459;236.12
3.6975;264.2
3.8422;294.06
3.9732;322.19
4.0972;350.7
4.2144;378.52
4.3246;406.73
4.4349;435.77
4.5452;466.33
4.6486;496.22
4.745;525.2
4.8415;555.71
4.938;587.18
5.0276;616.22
5.1103;644.88
5.193;672.91
5.2757;703.53
5.3584;735.32
5.4411;766.89
5.5238;798.01
5.6065;832.04
5.6823;863.2
5.7512;891.95
5.8201;922.04
5.8891;952.13
5.958;982.48
6.0269;1012.6
6.0958;1042.7
6.1578;1069.5
6.2199;1095.8
