X;Y
0.0;0.0
1.8919;0.0
2.0435;6.2964
2.1951;10.082
2.3467;15.577
2.4983;26.934
2.65;44.417
2.8016;65.074
2.9532;82.13
3.1048;98.371
3.2564;114.86
3.408;132.44
3.5597;151.0
3.7113;171.4
3.8629;193.62
4.0145;217.8
4.1661;244.66
4.3177;272.38
4.4625;302.52
4.5934;331.15
4.7175;359.81
4.8415;390.1
4.9587;420.49
5.0689;450.38
5.1723;479.91
5.2688;508.31
5.3653;537.48
5.4738;569.98
5.6341;626.07
5.7237;657.22
5.8133;689.65
5.896;720.32
5.9718;748.76
6.0476;778.98
6.1234;808.93
6.1923;837.95
6.2612;866.42
6.3301;896.25
6.399;926.07
6.468;956.42
6.5369;987.86
6.6058;1017.9
6.6747;1048.3
6.7436;1079.0
