X;Y
0.0;0.0
0.11744;44.379
0.18686;69.615
0.26067;99.702
0.33877;128.56
0.41687;157.28
0.49496;185.24
0.57738;214.7
0.65552;245.82
0.73359;272.85
0.81601;301.87
0.89408;329.06
0.97219;358.41
1.0589;385.58
1.1456;414.8
1.2281;447.6
1.3148;477.01
1.4016;506.62
1.4883;535.96
1.5794;565.97
1.6704;596.66
1.7572;624.79
1.8396;652.41
1.9029;676.45
1.9956;703.25
2.091;732.86
2.182;761.26
2.2731;790.73
2.3685;820.34
2.4638;849.95
2.5592;879.56
2.6545;909.17
2.7499;937.43
2.8452;965.82
2.9406;993.96
3.0359;1021.7
3.1312;1050.1
3.2223;1077.8
3.2959;1096.6
