X;Y
0.0;0.0
0.26524;100.26
0.48628;182.1
0.56871;211.74
0.65113;240.87
0.73355;270.15
0.85343;303.34
0.96943;344.47
1.1351;398.46
1.2841;447.3
1.4995;519.28
1.6745;579.86
1.7698;606.35
1.8652;635.96
1.9562;663.15
2.0364;689.79
2.1859;736.74
2.2813;765.16
2.3767;794.77
2.472;823.28
2.5673;851.3
2.6627;880.05
2.758;907.83
2.8534;935.35
2.9487;963.01
3.044;990.78
3.1393;1017.5
3.2347;1044.1
3.3256;1069.3
3.4166;1094.5
