X;Y
5.743;7.5896e-06
6.2695;7.2859e-06
6.7959;7.0257e-06
7.3224;6.7003e-06
7.8488;6.3859e-06
8.3751;6.2557e-06
8.9014;6.0497e-06
9.4278;5.8436e-06
9.9541;5.6484e-06
10.48;5.5942e-06
11.007;5.5183e-06
11.533;5.4749e-06
12.059;5.4749e-06
12.585;5.4749e-06
13.111;5.4749e-06
13.637;5.4749e-06
14.163;5.4749e-06
14.69;5.5291e-06
15.216;5.5725e-06
15.742;5.681e-06
16.268;5.8328e-06
16.794;6.0605e-06
17.32;6.2666e-06
17.846;6.4075e-06
18.371;6.7112e-06
18.897;7.0365e-06
19.423;7.2968e-06
19.949;7.6691e-06
20.475;7.9691e-06
21.001;8.327e-06
21.526;8.7933e-06
22.052;9.2036e-06
22.578;9.7096e-06
23.103;1.0095e-05
23.629;1.0572e-05
24.155;1.119e-05
24.585;1.1542e-05
