X;Y
0.0;0.0
0.22226;3.652
0.40746;6.5689
0.58291;9.4482
0.75836;12.06
0.93382;14.739
1.111;17.518
1.3432;20.806
1.5187;23.378
1.6941;25.909
1.8813;28.412
2.0548;31.091
2.2887;34.294
2.4837;36.983
2.6786;39.665
2.8638;41.891
3.049;44.602
3.244;47.194
3.4389;49.75
3.6339;52.258
3.8385;54.911
4.0485;57.733
4.3259;60.95
4.5404;63.592
4.7548;66.135
4.9692;68.635
5.1837;71.091
5.3981;73.524
5.6126;75.903
5.8195;78.428
6.0545;81.048
6.2754;83.019
6.4898;85.212
6.7043;87.383
6.9187;89.5
7.1332;91.583
7.3476;93.59
7.5621;95.576
7.7765;97.528
7.9909;99.254
8.1469;100.26
