X;Y
0.0;0.0
25.583;0.0010062
43.863;0.0018668
62.144;0.0026964
80.428;0.0034587
98.711;0.0042466
117.0;0.0049962
135.28;0.0057522
153.56;0.0065464
171.85;0.0073172
190.13;0.0080923
208.42;0.0088139
226.7;0.0096276
244.98;0.010477
263.26;0.011278
281.54;0.012129
299.82;0.013014
318.1;0.013976
336.37;0.014891
354.65;0.015747
372.93;0.016632
391.21;0.017556
409.48;0.01872
426.92;0.01962
443.53;0.020617
460.97;0.02164
479.24;0.022746
496.68;0.023771
511.62;0.024822
525.73;0.025868
539.85;0.026865
553.96;0.027902
568.07;0.028921
581.35;0.029886
594.63;0.030839
