X;Y
0.0;0.0
0.51446;0.0
0.60994;12.857
0.80104;34.541
0.8966;46.936
0.99363;60.504
1.0878;75.897
1.1834;93.906
1.3573;128.83
1.4965;161.13
1.5704;179.66
1.64;198.03
1.7096;216.61
1.7749;234.74
1.8401;254.0
1.9098;274.75
1.9794;295.64
2.0447;316.83
2.1056;336.01
2.1666;356.02
2.2319;376.23
2.3059;401.88
2.3679;420.33
2.4191;440.93
2.4811;460.0
2.5149;477.52
2.6094;509.88
2.737;560.82
2.7893;580.86
2.8416;601.73
2.8895;622.03
2.9331;639.67
2.9866;660.92
3.0333;681.76
3.0763;701.08
3.1335;721.14
3.1814;741.72
3.2294;762.48
3.2729;778.39
