X;Y
5.5985;19.763
5.5639;19.489
5.5402;19.248
5.505;19.004
5.4803;18.772
5.4478;18.551
5.4169;18.319
5.3817;18.076
5.357;17.848
5.3245;17.63
5.2937;17.4
5.2629;17.169
5.232;16.924
5.2012;16.704
5.166;16.464
5.1362;16.223
5.1054;15.996
5.0699;15.769
5.04;15.534
5.0079;15.371
4.9853;15.135
4.9513;14.858
4.9205;14.637
4.8897;14.416
4.8589;14.198
4.8281;13.98
4.7973;13.762
4.7665;13.544
4.7357;13.328
4.7049;13.111
4.6741;12.898
4.6433;12.683
4.6125;12.471
4.5817;12.258
4.5509;12.045
4.5201;11.831
4.4893;11.62
4.4585;11.409
4.4277;11.196
4.3969;10.983
4.3661;10.771
4.3353;10.559
4.3025;10.339
4.2717;10.111
4.2299;9.8727
4.1998;9.635
4.1591;9.3884
4.1181;9.1188
4.077;8.8564
4.0349;8.5958
3.9952;8.3251
3.9547;8.0591
3.913;7.7999
3.8615;7.4757
3.812;7.1663
3.767;6.9175
3.7231;6.6563
3.6991;6.5283
3.6522;6.3108
3.6097;5.979
3.5578;5.698
3.4941;5.434
3.4709;5.1597
3.4253;4.8682
3.3829;4.6323
3.3457;4.425
3.3093;4.1965
3.2683;3.9757
3.2171;3.7539
3.1659;3.5274
3.1147;3.3134
3.0588;3.0952
3.0072;2.8863
2.9555;2.6737
2.8945;2.4487
2.8331;2.2191
2.7717;1.9976
2.7103;1.7721
2.653;1.5363
2.5886;1.3303
2.5217;1.0963
2.4554;0.87737
2.368;0.67605
2.2652;0.42922
2.1492;0.18875
1.9438;0.15921
1.8432;0.12631
1.7241;0.071218
1.6118;0.061106
1.4995;0.043134
1.3873;0.042627
1.275;0.042994
1.1628;0.04336
1.0505;0.037614
0.93825;0.018769
0.826;0.015643
0.71375;0.014262
0.60149;0.0093893
0.48924;0.011502
0.377;0.024093
0.26476;0.034938
0.15252;0.044909
