X;Y
0.0;0.0
0.26726;1.1878
0.4814;1.745
0.70203;2.453
0.90644;3.0382
1.1238;3.6009
1.3331;4.2686
1.5521;4.76
1.7662;5.1425
1.9804;5.5357
2.1945;5.9649
2.4087;6.3965
2.6228;6.779
2.8369;7.1469
3.0511;7.4657
3.2652;7.7894
3.4794;8.0591
3.6935;8.3289
3.9076;8.5839
4.1218;8.8291
4.3359;9.0499
4.5501;9.3523
4.7642;9.546
4.9783;9.743
5.1925;9.8836
5.4066;9.967
5.6207;10.104
5.8349;10.213
6.049;10.375
6.2632;10.44
6.4773;10.552
6.6914;10.624
6.9056;10.85
7.1197;10.997
7.3339;11.056
7.548;11.139
7.7621;11.232
7.9763;11.328
8.1904;11.414
8.4046;11.502
8.6187;11.6
8.8328;11.649
9.047;11.708
9.2611;11.801
9.4753;11.895
9.6894;11.919
9.9035;11.963
10.118;12.027
10.332;12.1
10.546;12.184
10.76;12.243
10.974;12.287
11.188;12.351
11.403;12.375
11.617;12.424
11.831;12.459
11.977;12.507
