X;Y
0.0;0.0
3.4952;0.0
3.5952;0.15293
3.711;0.33098
3.8267;0.52014
3.9424;0.7437
4.0581;1.0102
4.1738;1.294
4.2895;1.5916
4.4052;1.9369
4.5209;2.3179
4.6366;2.7385
4.7522;3.2068
4.8679;3.687
4.9852;4.3212
5.0991;4.8156
5.2148;5.3966
5.3304;6.0799
5.446;6.7824
5.5615;7.5364
5.6771;8.3221
5.7927;9.1555
5.9082;10.006
6.0122;10.904
6.1182;11.783
6.2285;12.708
6.3335;13.664
6.4385;14.664
6.533;15.55
6.6222;16.497
6.7114;17.436
6.8006;18.369
6.8898;19.373
6.9737;20.266
7.0512;21.28
7.1416;22.303
7.2255;23.334
7.3006;24.488
7.3776;25.232
7.451;26.213
7.5244;27.192
7.5978;28.177
7.7509;30.196
7.8285;31.426
7.9019;32.474
7.9737;33.628
