X;Y
1.1051e-06;0.014802
1.4244e-06;0.01665
1.8221e-06;0.018936
2.331e-06;0.021417
3.0381e-06;0.024459
3.7301e-06;0.027215
4.7717e-06;0.030832
6.1042e-06;0.034929
7.8088e-06;0.039506
9.9895e-06;0.044706
1.1596e-05;0.049331
1.4413e-05;0.053893
1.8284e-05;0.060718
2.339e-05;0.068635
2.9922e-05;0.077567
3.8278e-05;0.087312
4.8968e-05;0.098645
8.0135e-05;0.12667
0.00010252;0.14263
0.00012968;0.16198
0.00016039;0.18455
0.00019839;0.20865
0.00024814;0.24067
0.00031038;0.27339
0.00038389;0.31284
0.00048019;0.35535
0.00060062;0.40677
0.00074292;0.4589
0.00093977;0.52043
0.0012022;0.59321
0.0015379;0.66685
0.0019674;0.75171
0.002517;0.83988
0.0032206;0.9087
0.0041206;0.99522
0.0052727;1.0655
0.0067473;1.1262
0.0086344;1.1891
0.01105;1.2431
0.014141;1.2909
0.018098;1.3367
0.023162;1.3835
0.029643;1.4279
0.037941;1.4503
0.048562;1.4689
0.062157;1.4828
0.079559;1.4944
0.10184;1.4985
0.13035;1.5019
0.16685;1.5069
0.21357;1.5069
0.27337;1.5069
0.34992;1.5069
0.4479;1.5069
0.57332;1.5069
0.73386;1.5069
0.90825;1.5069
