X;Y
0.1381610307021926;0.7941726330549458
0.2777708706214877;1.5875696724517672
0.558460041880145;3.189850974504131
1.1227829304879304;6.396171567226724
2.2573353528792;12.773033065241034
4.538371724767221;25.620743500759723
8.897076647680995;47.97055433330409
18.31834282695798;48.960676632997206
36.78032495789819;49.35945318924121
58.98070337309089;49.17654256564143
145.57358482971267;19.6213358128163
471.89960635694774;6.081844231255783
915.5791138977811;3.0448495308219057
905.5819485240479;0.011616363156520801
