X;Y
0.0;0.0
3.1082;0.0
3.2473;5.46
3.3864;6.7627
3.5255;8.7854
3.6646;11.495
3.8038;15.527
3.943;20.684
4.0822;28.221
4.2215;35.033
4.3607;42.99
4.5;51.929
4.6393;62.068
4.7786;73.353
4.918;86.11
5.0511;99.028
5.1778;112.69
5.2982;126.31
5.406;139.58
5.5075;152.58
5.609;166.49
5.7041;180.0
5.7929;193.48
5.8818;207.48
5.9642;220.64
6.0404;233.47
6.1102;244.35
6.1738;258.13
6.269;274.05
6.3452;288.47
6.415;301.82
6.4785;314.8
6.5421;327.66
6.6056;341.12
6.6691;354.46
6.7327;367.8
6.7962;382.47
6.8598;397.01
6.9234;411.43
6.9806;424.89
7.0315;437.36
7.0887;451.45
7.1523;466.83
7.2095;481.22
7.2604;493.98
7.3113;506.75
7.3622;520.42
7.4131;533.94
7.464;547.45
7.5149;561.57
7.5658;575.09
7.6103;587.7
7.6612;599.89
