X;Y
0.0;0.0
3.045;0.0
3.4625;15.707
3.6017;21.864
3.7409;28.567
3.8801;35.749
4.0194;45.654
4.1587;55.684
4.2981;66.695
4.4374;79.016
4.5705;91.562
4.6909;104.3
4.805;116.88
4.9127;129.5
5.0142;142.06
5.1156;155.37
5.2108;168.34
5.2996;181.14
5.3884;194.46
5.4772;208.2
5.5661;222.46
5.6486;235.83
5.7247;248.66
5.8009;262.18
5.8708;275.81
5.9406;287.63
6.0168;301.86
6.093;316.68
6.1629;330.05
6.2264;343.27
6.2963;357.15
6.3662;372.6
6.4297;386.9
6.4933;400.24
6.5568;414.42
6.6204;428.72
6.6839;443.51
6.7475;458.17
6.8047;471.78
6.862;485.93
6.9192;500.17
6.9701;512.78
7.021;525.4
7.0718;538.17
7.1227;551.24
7.1736;564.6
7.2245;578.42
7.2754;592.11
7.3135;600.5
