X;Y
0.0;0.0
0.085474;21.03
0.17174;32.289
0.24787;45.071
0.33931;59.042
0.42531;73.167
0.52124;84.982
0.60586;97.545
0.68622;110.76
0.77508;122.99
0.8421;134.02
0.93158;148.15
1.0162;161.23
1.1008;174.13
1.1854;186.97
1.2742;200.65
1.3631;214.39
1.4477;226.87
1.5365;240.25
1.6254;253.81
1.71;266.47
1.7946;279.01
1.8792;291.24
1.968;304.93
2.0611;318.24
2.15;330.96
2.2346;343.8
2.3234;356.64
2.4165;369.84
2.5096;383.04
2.6027;396.24
2.6958;409.44
2.7889;422.37
2.882;435.13
2.975;447.84
3.0681;460.6
3.1612;473.04
3.2543;485.96
3.3474;498.24
3.4405;510.84
3.5336;523.0
3.6267;534.89
3.7198;546.89
3.8129;558.73
3.906;570.67
3.9991;582.4
4.0923;594.4
4.1431;599.63
