X;Y
0.0;0.0
0.07701;19.955
0.13194;32.397
0.19955;47.52
0.26718;60.853
0.32635;73.453
0.38552;86.052
0.44469;98.566
0.50808;111.85
0.57571;126.03
0.6391;139.36
0.7025;152.65
0.77012;166.82
0.83352;179.91
0.89692;193.3
0.96455;207.02
1.028;219.16
1.0913;233.2
1.159;247.0
1.2224;259.87
1.2858;272.87
1.3534;286.37
1.421;300.17
1.4887;313.59
1.5563;327.24
1.6197;339.84
1.6897;351.92
1.7592;367.59
1.8269;380.57
1.8945;393.69
1.9621;406.74
2.0298;419.94
2.0974;433.06
2.1651;446.19
2.2369;459.84
2.3088;473.64
2.3765;486.46
2.4441;499.21
2.516;512.64
2.5879;525.99
2.6555;538.44
2.7274;551.7
2.7993;564.53
2.8711;577.9
2.943;590.48
