X;Y
0.0;0.0
2.5519;0.0
2.6911;6.3037
2.8302;10.279
2.9694;14.254
3.1086;19.103
3.2478;25.86
3.3871;34.58
3.5263;42.374
3.6656;52.877
3.805;64.288
3.938;75.275
4.0711;89.198
4.2591;112.21
4.369;125.97
4.4895;140.12
4.5834;152.82
4.6671;166.61
4.7559;179.75
4.8511;192.33
4.9526;209.24
5.0224;219.59
5.1113;236.7
5.1875;250.39
5.2573;263.4
5.3336;278.42
5.4098;293.75
5.486;308.67
5.5622;322.4
5.721;356.23
5.7909;369.13
5.8481;382.02
5.9053;396.47
5.9625;410.38
6.0261;423.6
6.0833;436.58
6.1405;451.6
6.2041;466.38
6.2614;481.04
6.3249;496.51
6.3822;510.08
6.4586;533.31
6.5158;546.82
6.5667;560.34
6.6176;572.99
6.6685;586.63
6.713;597.99
