X;Y
0.0;0.0
0.37766;0.0
0.46391;20.52337
0.55021;37.82876
0.63269;64.15767
0.71128;92.96204
0.78989;123.77018
0.86637;159.47248
0.97883;225.39055
1.03404;265.10836
1.14825;333.61067
1.19162;363.50836
1.23893;396.30836
1.28621;427.01598
1.35117;462.99034
1.4083;498.72956
1.46149;532.97105
1.49269;560.09367
1.55216;595.55345
1.59753;630.08291
1.68023;679.104
1.72463;714.34909
1.78269;746.37382
1.82999;777.62327
1.88122;811.29226
1.93244;843.93891
1.97972;873.75709
2.03094;906.16519
2.08215;938.40291
2.13336;969.34566
2.24366;1037.84229
2.2988;1070.76156
2.34999;1099.89818
2.40118;1129.44374
2.45631;1161.95408
2.5271;1193.82003
