X;Y
0.0;0.0
0.11769;12.104
0.19101;20.898
0.33153;38.12
0.41708;48.33
0.55756;66.741
0.64311;77.047
0.77138;93.788
0.85079;104.02
0.97903;121.74
1.0584;131.85
1.1867;150.15
1.2661;160.36
1.3943;178.81
1.4737;189.4
1.6019;208.24
1.6752;218.46
1.7829;237.66
1.8501;247.42
