X;Y
0.0;0.0
2.9818;0.0
3.2344;0.14744
3.3846;0.32606
3.5349;0.533
3.6851;0.78799
3.8353;1.0836
4.1357;1.7895
4.2859;2.2292
4.4362;2.706
4.5864;3.2529
4.7366;3.8294
4.8868;4.551
5.037;5.1487
5.1872;5.8804
5.3375;6.6565
5.4877;7.5249
5.6379;8.4192
5.7813;9.2884
5.9144;10.032
6.1159;11.575
6.2388;12.487
6.3617;13.427
6.6553;15.879
6.744;16.597
6.8396;17.451
6.9352;18.316
7.1435;20.202
7.2425;21.313
7.3381;22.255
7.42;23.129
7.502;24.0
7.5771;24.975
7.6727;25.811
7.7478;26.679
7.8297;27.614
7.9116;28.589
8.0755;30.49
8.1574;31.516
8.2326;32.484
8.3008;33.345
8.5125;36.13
8.5603;36.752
8.6286;37.679
8.6969;38.646
8.7674;39.848
