X;Y
0.0;0.0
10.554;1.6869e-08
27.814;6.5029e-08
36.445;1.0857e-07
45.075;1.4705e-07
53.705;2.2381e-07
62.335;2.803e-07
70.965;3.3824e-07
79.595;3.9979e-07
88.225;4.6497e-07
97.36;5.0817e-07
105.49;6.0529e-07
114.12;6.7952e-07
122.75;7.5737e-07
131.38;8.3794e-07
140.01;9.2394e-07
148.64;1.0108e-06
157.27;1.0996e-06
165.9;1.1928e-06
174.53;1.2888e-06
183.16;1.3874e-06
191.79;1.4879e-06
200.08;1.5857e-06
209.05;1.6952e-06
217.68;1.8066e-06
226.31;1.9424e-06
234.94;2.032e-06
243.57;2.1469e-06
252.2;2.2646e-06
260.83;2.3859e-06
269.46;2.51e-06
278.09;2.6367e-06
286.72;2.7652e-06
295.89;2.8961e-06
303.44;3.0117e-06
312.61;3.1645e-06
321.24;3.3011e-06
329.87;3.4415e-06
338.5;3.5809e-06
347.13;3.7266e-06
355.76;3.905e-06
364.39;4.019e-06
373.02;4.1463e-06
381.65;4.3205e-06
390.28;4.478e-06
398.91;4.6355e-06
407.54;4.793e-06
416.17;4.9542e-06
424.8;5.1171e-06
433.43;5.281e-06
442.06;5.4448e-06
450.69;5.6159e-06
459.32;5.7965e-06
467.95;5.9754e-06
485.21;6.312e-06
493.84;6.4913e-06
501.8;6.6408e-06
511.1;6.857e-06
519.73;7.0408e-06
528.36;7.2309e-06
536.99;7.4183e-06
545.62;7.612e-06
554.25;7.8093e-06
562.88;8.0076e-06
571.51;8.2067e-06
580.14;8.4104e-06
588.77;8.6195e-06
597.4;8.8015e-06
602.19;8.986e-06
610.74;9.1573e-06
619.37;9.3763e-06
628.0;9.5954e-06
635.45;9.7864e-06
640.55;9.9606e-06
