X;Y
0.58106;0.00265
0.67884;0.00265
0.78773;0.00265
0.91408;0.00265
1.06071;0.00264
1.23085;0.00262
1.42829;0.00261
1.65739;0.00259
1.92325;0.00257
2.23175;0.00255
2.58974;0.00253
3.00515;0.00252
3.4872;0.0025
4.04657;0.00248
4.69566;0.00246
5.44887;0.00244
6.32291;0.00241
7.33714;0.00237
8.51407;0.00231
9.93001;0.00224
11.52285;0.00216
13.43917;0.00207
15.5949;0.002
18.09642;0.00194
20.99921;0.00187
24.49151;0.0018
28.4201;0.00173
32.97887;0.00166
38.46347;0.00158
44.63326;0.00151
51.99324;0.00144
56.17079;0.0014
