X;Y
0.0;5.306e-09
0.32697;4.6638e-09
0.41286;2.76e-09
0.55458;1.9351e-09
0.86426;1.0998e-09
1.7356;7.1896e-10
2.6803;5.6246e-10
3.7196;4.7885e-10
4.7589;4.2586e-10
5.7981;3.8973e-10
6.8374;3.6009e-10
7.8766;3.3727e-10
8.9159;3.1937e-10
9.9552;3.02e-10
10.994;2.8832e-10
12.034;2.7714e-10
13.073;2.6785e-10
14.112;2.5746e-10
15.151;2.4951e-10
16.191;2.4246e-10
17.23;2.3594e-10
18.269;2.2928e-10
19.309;2.2372e-10
20.348;2.1919e-10
21.387;2.1417e-10
22.426;2.0926e-10
23.466;2.0502e-10
24.505;2.0169e-10
25.544;1.9869e-10
26.583;1.9387e-10
27.623;1.9098e-10
28.662;1.8917e-10
29.607;1.8697e-10
