X;Y
0.0;0.0
0.40997;0.0
0.47395;7.82669
0.53792;11.85613
0.60197;19.18241
0.65844;27.09214
0.7153;40.02409
0.76431;50.81561
0.80633;64.90146
0.86047;77.02816
0.91001;89.7271
0.94828;102.45082
0.98391;113.32772
1.02274;127.84686
1.06658;139.69007
1.10381;158.04927
1.28345;221.25798
1.32558;234.29485
1.35762;246.11544
1.38983;257.15081
1.42746;270.17983
1.46672;285.90685
1.51484;302.66914
1.54412;312.8591
1.58877;333.59207
1.56464;320.41989
1.64081;348.27037
1.67599;361.78543
1.71116;375.20907
1.74634;388.63272
1.78148;400.68516
1.81662;412.92042
1.85176;425.15569
1.88399;436.7888
1.91624;449.26293
1.95137;461.22395
1.98654;474.28194
2.02167;486.15155
2.05681;498.02116
2.09195;510.16501
2.12707;521.57755
2.20319;547.14268
2.23832;558.73805
2.27636;570.71095
2.31441;583.02339
2.35828;595.83842
