X;Y
40.450047072038984;601.3685747812448
111.58688192350647;601.2069001565824
182.7209933928934;599.9824256750121
253.86055162644138;600.8835509072576
324.9973864779089;600.7218762825951
396.13380234751776;600.3966939876391
467.27105618084374;600.3985270332703
538.4078910323112;600.2368524086078
650.7998815121507;599.8996617553457
650.0984164108758;562.546348606518
651.6153227721265;493.53544952723195
651.4305517725123;421.4285669277899
651.2457807728981;349.3216843283479
651.0610097732839;277.21480172890585
650.8764703162757;205.19827863146827
650.6914677740555;133.0010365300218
650.4528052328872;39.86297983907593
