X;Y
0.00107;0.01076
0.00125;0.0121
0.00146;0.01349
0.0017;0.01503
0.00198;0.01674
0.00231;0.01864
0.0027;0.02074
0.00315;0.02308
0.00367;0.02564
0.00428;0.02841
0.005;0.03141
0.00583;0.03453
0.0068;0.03791
0.00793;0.04133
0.00925;0.04481
0.01079;0.04851
0.01258;0.05222
0.01467;0.0561
0.01711;0.06005
0.01996;0.06429
0.02328;0.06886
0.02715;0.07377
0.03167;0.07897
0.03694;0.08442
0.04309;0.08993
0.05025;0.09539
0.05861;0.10048
0.06836;0.1051
0.07972;0.10931
0.09298;0.11314
0.10844;0.11677
0.12646;0.1201
0.14749;0.12317
0.17201;0.12579
0.2006;0.12811
0.23394;0.1292
0.27281;0.12874
0.31815;0.1282
0.37102;0.1282
0.43268;0.1282
0.50458;0.1282
0.58843;0.1282
0.68622;0.1282
0.80026;0.1282
0.93325;0.1282
