X;Y
0.0;0.0
0.58318;0.0
0.63031;0.29337
0.67744;1.6136
0.77178;8.8305
0.81898;13.935
0.86618;20.155
0.91126;27.495
0.94991;34.167
0.98426;40.218
1.0196;49.121
1.0616;58.29
1.0938;65.234
1.1239;72.61
1.1519;79.656
1.1798;87.086
1.2078;94.191
1.2336;101.01
1.2594;108.27
1.2852;115.64
1.311;123.11
1.3346;130.38
1.3583;137.58
1.3841;145.34
1.4078;152.31
1.4293;159.16
1.453;166.57
1.4766;173.68
1.4988;180.4
1.5197;187.82
1.5397;194.27
1.5627;201.36
1.5863;209.22
1.61;216.67
1.6315;223.7
1.653;230.8
1.6746;237.71
1.6961;243.84
1.7413;259.41
1.7649;266.95
1.7865;274.11
1.808;281.34
1.8295;287.79
1.851;294.76
1.8747;302.43
1.8983;309.8
1.9198;316.77
1.9435;324.43
1.9672;331.75
1.9908;339.22
2.0172;347.52
2.0468;356.6
2.0704;363.82
2.0941;371.22
2.1199;379.51
2.1457;387.31
2.1672;392.74
