X;Y
0.0;0.0
0.48646;0.0
0.62397;6.3851
0.67329;10.532
0.72046;14.17
0.76763;18.248
0.9573;37.849
0.9984;44.824
1.0474;51.872
1.0895;59.415
1.131;66.537
1.1711;73.219
1.2119;79.935
1.2548;87.487
1.3321;100.65
1.3686;108.41
1.4024;115.34
1.5004;134.94
1.5649;148.97
1.6079;157.1
1.6478;164.67
1.68;171.2
1.7359;183.5
1.7724;190.69
1.8025;198.79
1.8691;213.19
1.9013;220.32
1.9314;227.14
1.9615;233.92
1.9954;239.7
2.0312;248.42
2.0883;262.16
2.1226;269.54
2.1549;276.9
2.1832;281.91
2.2193;290.33
2.2816;304.03
2.316;311.5
2.3482;318.65
2.3804;325.62
2.417;333.07
2.4556;341.0
2.4923;348.01
2.5259;355.43
2.5652;363.33
2.5995;370.47
2.6339;377.29
2.6683;384.23
2.7048;391.45
2.7477;399.12
