X;Y
0.0;0.0
0.54542;0.24266
0.58751;0.30438
0.6296;0.45868
0.67168;0.026645
0.71376;0.93
0.75582;2.6273
0.79789;4.4686
0.83994;7.75
0.88198;11.175
0.92401;15.897
0.96604;20.989
1.0071;26.453
1.05;34.351
1.0901;41.668
1.1283;49.373
1.1674;55.459
1.1951;63.962
1.2275;71.718
1.258;79.554
1.2866;86.781
1.3133;94.569
1.3477;100.71
1.3705;110.01
1.3972;117.53
1.422;124.46
1.4468;132.07
1.4773;139.48
1.4997;147.76
1.5205;153.65
1.5401;161.86
1.5649;169.8
1.5878;177.08
1.6164;186.67
1.7002;217.27
1.7383;231.45
1.7611;239.76
1.7821;247.14
1.803;254.64
1.8259;263.41
1.8468;270.77
1.8659;278.03
1.8849;285.43
1.9039;293.17
1.9245;300.61
1.9535;309.89
1.9687;319.99
2.0115;334.82
2.0458;350.44
2.0315;342.22
2.0753;360.4
2.0943;368.75
2.1149;374.28
2.1286;382.31
2.1476;390.32
2.1711;398.12
