X;Y
0.0;0.0
0.68305;9.0368
0.72509;12.564
0.76714;16.175
0.80918;20.032
0.97727;40.977
1.233;88.518
1.27;96.206
1.4056;127.52
1.4276;134.3
1.4543;141.77
1.4867;149.65
1.5096;157.8
1.563;173.17
1.5877;180.91
1.6125;187.91
1.6373;195.7
1.664;203.89
1.6888;211.76
1.7097;218.69
1.7307;226.34
1.7535;233.73
1.7764;241.36
1.8012;249.33
1.8278;258.06
1.8564;267.37
1.8812;275.97
1.9002;283.71
2.0278;329.15
2.0488;336.76
2.0678;343.88
2.1116;360.55
2.1326;368.6
2.1516;376.27
2.1707;383.53
2.1897;390.8
2.2145;398.81
