X;Y
0.0;0.0
0.45023;0.0
0.50432;2.86205
0.55842;4.79837
0.61251;7.84576
0.85838;33.94676
0.90559;40.87926
0.94443;48.26921
0.98131;55.33314
1.01574;62.25308
1.05016;69.56081
1.14113;90.66541
1.17063;98.26492
1.20014;105.81025
1.2403;113.52321
1.28128;128.7353
1.30095;134.57463
1.34274;147.16472
1.38665;163.20796
1.41651;171.09403
1.47011;187.73171
1.49174;195.60921
1.50502;201.69472
1.5337;209.67312
1.55419;216.67233
1.57632;222.85959
1.59599;230.34605
1.61285;238.27236
1.62795;245.47798
1.65679;253.95147
1.67037;261.79335
1.69188;270.05277
1.71759;279.68475
1.73614;287.71296
1.74492;293.92988
1.86596;347.1984
1.89461;355.46788
1.91317;366.00119
1.92792;373.8149
1.94021;379.50714
1.97217;398.06328
