X;Y
0.59645;0.00385
0.7129;0.00396
0.85207;0.00409
1.0184;0.00428
1.21718;0.00449
1.45476;0.0047
1.73869;0.00497
2.07798;0.00529
2.48342;0.0057
2.96788;0.00618
3.54675;0.00675
4.2385;0.00733
5.06503;0.00799
6.05237;0.00883
7.27422;0.00965
8.50175;0.01091
9.75421;0.0121
11.1005;0.01337
12.63256;0.01465
14.26017;0.01589
16.0329;0.01703
18.46942;0.01824
20.02102;0.01945
21.7018;0.0208
23.52476;0.02202
25.29448;0.0233
26.97737;0.02461
28.53969;0.02593
30.68518;0.02735
31.94285;0.02842
32.97852;0.02994
34.60627;0.0313
36.31459;0.03264
37.80552;0.03352
